CIK,Simulation,Year,Revenue,EBITDA,CapEx,Free Cash Flow,Net Income
0000002969,53,2027,15010916045.349577,2779044750.71325,5511627142.238513,-2732582391.525263,2084283563.0349376
0000002969,53,2028,20233572565.978092,3745940851.163261,7429253977.717542,-3683313126.5542808,2809455638.3724456
0000002969,54,2024,15696976545.219162,2906058506.9073596,5763531134.0318985,-2857472627.124539,2179543880.1805196
0000002969,54,2025,12683625332.749693,2348181969.341683,4657105098.367712,-2308923129.026029,1761136477.0062623
0000002969,54,2026,13610894948.846987,2519851956.1250286,4997574951.694102,-2477722995.5690737,1889888967.0937715
0000002969,54,2027,18334116733.77134,3394285246.4181266,6731822036.279342,-3337536789.861215,2545713934.813595
0000002969,54,2028,19984633600.28912,3699853555.5074935,7337849911.775997,-3637996356.2685037,2774890166.63062
0000002969,55,2024,12042028880.789816,2229400061.128444,4421527175.72111,-2192127114.592666,1672050045.846333
0000002969,55,2025,15555782224.523474,2879918507.551262,5711688165.359951,-2831769657.808689,2159938880.6634464
0000002969,55,2026,15049863912.147865,2786255360.9418507,5525927809.7746725,-2739672448.832822,2089691520.706388
0000002969,55,2027,15041034730.974127,2784620771.1859794,5522685958.680848,-2738065187.4948688,2088465578.3894844
0000002969,55,2028,14827278446.813261,2745047018.4826417,5444200079.868005,-2699153061.385363,2058785263.8619814
0000002969,56,2024,14378114868.16348,2661891154.9972177,5279278621.116787,-2617387466.1195693,1996418366.2479134
0000002969,56,2025,14873045677.79995,2753520131.1590424,5461004644.743942,-2707484513.5849,2065140098.3692818
0000002969,56,2026,15821620427.390522,2929134442.140783,5809297202.0063095,-2880162759.8655267,2196850831.605587
0000002969,56,2027,15768338544.322514,2919270104.947708,5789733447.734418,-2870463342.78671,2189452578.710781
0000002969,56,2028,19945270370.142338,3692566047.018335,7323396733.367182,-3630830686.348847,2769424535.263751
0000002969,57,2024,15225812821.444185,2818829648.3002257,5590531780.724553,-2771702132.4243274,2114122236.2251692
0000002969,57,2025,13280752085.541462,2458730983.328775,4876354876.868969,-2417623893.540194,1844048237.496581
0000002969,57,2026,14945845977.130968,2766998008.797889,5487735065.761802,-2720737056.9639125,2075248506.5984168
0000002969,57,2027,14120502673.969074,2614198141.8704486,5184689965.940516,-2570491824.070068,1960648606.4028363
0000002969,57,2028,16898459754.701134,3128495005.5389943,6204685254.694389,-3076190249.155395,2346371254.154246
0000002969,58,2024,15208225118.254656,2815573550.266082,5584074022.785185,-2768500472.519103,2111680162.6995614
0000002969,58,2025,13360974582.484148,2473582968.933394,4905810540.349575,-2432227571.416181,1855187226.7000456
0000002969,58,2026,14221954283.168766,2632980377.4879184,5221940420.289839,-2588960042.8019204,1974735283.1159387
0000002969,58,2027,12233668888.49461,2264879318.745347,4491892519.502496,-2227013200.7571487,1698659489.0590103
0000002969,58,2028,13783664170.229893,2551837572.2139096,5061011421.996156,-2509173849.782246,1913878179.1604323
0000002969,59,2024,11970334076.216496,2216126849.173826,4395202664.302221,-2179075815.128395,1662095136.8803697
0000002969,59,2025,12211976486.266666,2260863297.580496,4483927620.322547,-2223064322.742051,1695647473.1853719
0000002969,59,2026,13598846126.966309,2517621298.4424047,4993150930.301343,-2475529631.858938,1888215973.8318036
0000002969,59,2027,12401585446.437622,2295966537.3734155,4553547215.031667,-2257580677.6582513,1721974903.0300617
0000002969,59,2028,14192000724.19874,2627434927.7252693,5210942234.161352,-2583507306.436083,1970576195.793952
0000002969,60,2024,11910470357.495016,2205043984.359414,4373222227.136106,-2168178242.7766914,1653782988.2695606
0000002969,60,2025,15086329066.050518,2793006334.3155584,5539316888.18858,-2746310553.873021,2094754750.7366688
0000002969,60,2026,15526020908.086542,2874408648.59472,5700760565.807267,-2826351917.2125473,2155806486.44604
0000002969,60,2027,14005047447.45778,2592823347.6733937,5142297738.961799,-2549474391.288405,1944617510.7550454
0000002969,60,2028,17152128095.063189,3175457873.5995154,6297825826.904787,-3122367953.3052716,2381593405.1996365
0000002969,61,2024,13566331239.251394,2511601657.285851,4981212289.307352,-2469610632.021501,1883701242.9643884
0000002969,61,2025,14880885721.277683,2754971596.986067,5463883309.596751,-2708911712.6106844,2066228697.73955
0000002969,61,2026,18973756852.077084,3512704968.9555717,6966681642.89281,-3453976673.937238,2634528726.7166786
0000002969,61,2027,20977635784.625744,3883692936.0949574,7702455094.761312,-3818762158.666354,2912769702.071218
0000002969,61,2028,19764527310.479397,3659104195.012324,7257032472.158878,-3597928277.1465545,2744328146.259243
0000002969,62,2024,17396429961.317142,3220686680.2194037,6387527267.701398,-3166840587.481994,2415515010.1645527
0000002969,62,2025,13922588203.75615,2577557262.1350765,5112020798.877574,-2534463536.7424974,1933167946.6013074
0000002969,62,2026,14367375179.871515,2659902863.657641,5275335280.329966,-2615432416.6723247,1994927147.7432308
0000002969,62,2027,19803447496.166573,3666309680.5006156,7271322975.894049,-3605013295.393433,2749732260.3754616
0000002969,62,2028,20909028308.16267,3870991296.385004,7677264171.816172,-3806272875.4311676,2903243472.288753
0000002969,63,2024,13315086429.41951,2465087469.3576894,4888961575.957651,-2423874106.5999618,1848815602.0182672
0000002969,63,2025,14719977984.795021,2725181955.962805,5404802075.3060055,-2679620119.3432007,2043886466.9721036
0000002969,63,2026,17952202420.701782,3323579570.378654,6591592799.931326,-3268013229.552672,2492684677.7839904
0000002969,63,2027,17165538043.124443,3177940523.269554,6302749619.262771,-3124809095.9932165,2383455392.4521656
0000002969,63,2028,18284583790.5784,3385114968.911288,6713634797.518404,-3328519828.607116,2538836226.683466
0000002969,64,2024,12686508988.682867,2348715834.7540092,4658163903.590667,-2309448068.8366575,1761536876.065507
0000002969,64,2025,14200677244.244184,2629041254.57527,5214128031.965975,-2585086777.3907046,1971780940.9314528
0000002969,64,2026,15871055836.373539,2938286662.6594086,5827448628.682423,-2889161966.023014,2203714996.9945564
0000002969,64,2027,21244283082.97453,3933058662.5122757,7800361210.720106,-3867302548.2078304,2949793996.884207
0000002969,64,2028,20449484495.0058,3785913689.007938,7508531354.578953,-3722617665.571015,2839435266.7559533
0000002969,65,2024,14104027627.374008,2611148035.4266143,5178640747.24469,-2567492711.8180757,1958361026.5699606
0000002969,65,2025,13703144672.176167,2536930601.3321695,5031446707.250461,-2494516105.918291,1902697950.9991271
0000002969,65,2026,12570424518.873947,2327224545.6489882,4615540634.453842,-2288316088.804854,1745418409.236741
0000002969,65,2027,12654050566.372572,2342706647.315658,4646245995.259211,-2303539347.9435525,1757029985.4867435
0000002969,65,2028,13831395668.095469,2560674339.283039,5078537215.783878,-2517862876.500839,1920505754.4622793
0000002969,66,2024,11359362120.904808,2103014604.717035,4170869279.0598407,-2067854674.3428056,1577260953.5377762
0000002969,66,2025,12408362547.295761,2297221215.4029217,4556035594.349928,-2258814378.947006,1722915911.5521913
0000002969,66,2026,10190720883.11195,1886658301.9075587,3741773896.3197713,-1855115594.4122126,1414993726.430669
0000002969,66,2027,15063390554.218018,2788759614.7479653,5530894449.209065,-2742134834.4611,2091569711.0609741
0000002969,66,2028,18727883032.446804,3467185138.872115,6876403020.7390375,-3409217881.8669224,2600388854.154086
0000002969,67,2024,14591044406.205242,2701311848.1234097,5357460939.751422,-2656149091.628012,2025983886.0925574
0000002969,67,2025,16907597270.10045,3130186678.727247,6208040318.285135,-3077853639.557888,2347640009.0454354
0000002969,67,2026,19237182395.520596,3561474236.0341973,7063404812.272736,-3501930576.2385383,2671105677.025648
0000002969,67,2027,23198391852.158752,4294832434.4071994,8517860322.605335,-4223027888.198136,3221124325.8053994
0000002969,67,2028,16871728853.664076,3123546182.2969985,6194870346.713609,-3071324164.4166102,2342659636.7227488
0000002969,68,2024,13108866188.255184,2426908901.3764176,4813242740.7415695,-2386333839.365152,1820181676.0323133
0000002969,68,2025,14274073657.594246,2642629493.7357216,5241077330.912223,-2598447837.1765013,1981972120.3017912
0000002969,68,2026,17347122323.586292,3211558114.6214075,6369422755.384096,-3157864640.7626886,2408668585.966056
0000002969,68,2027,14811917701.521748,2742203208.1222043,5438560004.311127,-2696356796.1889224,2056652406.0916533
0000002969,68,2028,12747275823.781834,2359965897.947292,4680475942.154306,-2320510044.2070146,1769974423.4604688
0000002969,69,2024,14125094935.50944,2615048329.846259,5186376127.749274,-2571327797.903015,1961286247.3846943
0000002969,69,2025,16581276811.886032,3069773366.5941696,6088223733.532502,-3018450366.9383326,2302330024.945627
0000002969,69,2026,13662473879.270388,2529401017.315399,5016513425.004485,-2487112407.689086,1897050762.9865494
0000002969,69,2027,14905813087.892336,2759586523.0259085,5473036005.541674,-2713449482.515765,2069689892.2694314
0000002969,69,2028,17318449141.20254,3206249707.276441,6358894691.020589,-3152644983.744148,2404687280.4573307
0000002969,70,2024,9915705059.359226,1835743269.203751,3640795070.366628,-1805051801.162877,1376807451.9028134
0000002969,70,2025,11615404750.931465,2150417036.7061763,4264881630.13566,-2114464593.429484,1612812777.529632
0000002969,70,2026,13253072658.495638,2453606554.799426,4866191694.227318,-2412585139.4278917,1840204916.0995696
0000002969,70,2027,16954923291.540007,3138948377.9504256,6225417231.427037,-3086468853.4766116,2354211283.462819
0000002969,70,2028,19578876330.979374,3624733715.6567917,7188866147.431981,-3564132431.7751894,2718550286.742594
0000002969,71,2024,9991062623.719568,1849694585.9008439,3668464454.1568413,-1818769868.2559974,1387270939.425633
0000002969,71,2025,9062390554.025875,1677764955.9822345,3327479655.4877224,-1649714699.505488,1258323716.9866757
0000002969,71,2026,8331392266.901789,1542431646.1112537,3059075649.491621,-1516644003.3803673,1156823734.5834403
0000002969,71,2027,9396909854.84566,1739696160.1903543,3450306647.020472,-1710610486.8301177,1304772120.1427658
0000002969,71,2028,9857361528.086025,1824941844.1719258,3619372807.4235854,-1794430963.2516596,1368706383.1289444
0000002969,72,2024,11380864685.10867,2106995480.234364,4178764474.53863,-2071768994.304266,1580246610.1757731
0000002969,72,2025,12317468685.023586,2280393587.4249616,4522661676.539136,-2242268089.1141744,1710295190.5687213
0000002969,72,2026,11171969637.89049,2068321712.2465985,4102063518.4711547,-2033741806.2245562,1551241284.184949
0000002969,72,2027,10654008860.506506,1972429084.833613,3911881475.5751815,-1939452390.7415686,1479321813.6252098
0000002969,72,2028,11329867851.92986,2097554185.5711727,4160039732.553039,-2062485546.9818664,1573165639.1783795
0000002969,73,2024,15505341078.398518,2870580089.966684,5693167457.547848,-2822587367.581164,2152935067.475013
0000002969,73,2025,14686643285.643497,2719010539.0809984,5392562420.3731,-2673551881.292102,2039257904.3107488
0000002969,73,2026,19111332503.404682,3538175026.2454042,7017195928.075508,-3479020901.830104,2653631269.6840534
0000002969,73,2027,24120400663.324364,4465528462.487042,8856398541.968557,-4390870079.481515,3349146346.865282
0000002969,73,2028,20340864782.809143,3765804387.211022,7468648954.856206,-3702844567.645184,2824353290.4082665
0000002969,74,2024,14071645972.33335,2605153060.2906346,5166751025.905,-2561597965.614365,1953864795.217976
0000002969,74,2025,15191201778.142149,2812421935.5454116,5577823484.634668,-2765401549.089257,2109316451.6590586
0000002969,74,2026,19505013813.881405,3611059184.4159636,7161745707.027057,-3550686522.611093,2708294388.3119726
0000002969,74,2027,17353793192.96117,3212793125.4936914,6371872129.199646,-3159079003.7059546,2409594844.120269
0000002969,74,2028,17969966170.458443,3326868260.7800317,6598115197.6991205,-3271246936.919089,2495151195.585024
0000002969,75,2024,15302440055.930777,2833016025.2753744,5618667355.139534,-2785651329.8641596,2124762018.9565308
0000002969,75,2025,17573619917.101627,3253490728.6208696,6452586919.403091,-3199096190.782222,2440118046.4656525
0000002969,75,2026,21721622279.765255,4021430816.8260636,7975628040.881425,-3954197224.0553613,3016073112.619548
0000002969,75,2027,27308002059.38532,5055664793.962549,10026804819.64605,-4971140025.6835,3791748595.471912
0000002969,75,2028,27889871070.762196,5163389067.203727,10240452342.997952,-5077063275.794225,3872541800.402795
0000002969,76,2024,15172316057.481058,2808925529.1496873,5570889127.645267,-2761963598.4955792,2106694146.8622656
0000002969,76,2025,10445762351.887024,1933875383.9878457,3835418646.410327,-1901543262.4224813,1450406537.9908843
0000002969,76,2026,10879493939.350367,2014174247.0097299,3994673869.92147,-1980499622.9117403,1510630685.2572975
0000002969,76,2027,13778028424.581642,2550794198.8906026,5058942119.324166,-2508147920.4335637,1913095649.167952
0000002969,76,2028,14219804946.817749,2632582460.273155,5221151238.568065,-2588568778.2949095,1974436845.2048664
0000002969,77,2024,10965815302.829527,2030155345.7865422,4026368882.3024216,-1996213536.5158794,1522616509.3399067
0000002969,77,2025,14822740197.847994,2744206830.1206355,5442533750.105075,-2698326919.9844394,2058155122.5904765
0000002969,77,2026,15913251945.161272,2946098635.910928,5842941968.182071,-2896843332.271143,2209573976.933196
0000002969,77,2027,19400811061.430737,3591767616.111069,7123485102.746281,-3531717486.6352115,2693825712.083302
0000002969,77,2028,22321359722.59996,4132463160.707057,8195836398.463209,-4063373237.756152,3099347370.5302925
0000002969,78,2024,13575694095.751432,2513335048.9809017,4984650092.427335,-2471315043.446433,1885001286.7356763
0000002969,78,2025,15206738163.255247,2815298262.9702783,5583528050.673338,-2768229787.7030597,2111473697.2277088
0000002969,78,2026,16243861562.480526,3007306021.1744695,5964333423.226975,-2957027402.052506,2255479515.880852
0000002969,78,2027,19865235612.726215,3677748818.556066,7294010003.0727415,-3616261184.5166755,2758311613.9170494
0000002969,78,2028,24295768971.866474,4497995260.370866,8920789331.066908,-4422794070.696042,3373496445.2781496
0000002969,79,2024,11958356251.445253,2213909335.5354238,4390804711.244946,-2176895375.709522,1660432001.651568
0000002969,79,2025,16125523656.907255,2985397542.4180593,5920882749.707596,-2935485207.2895365,2239048156.8135443
0000002969,79,2026,19195072176.915157,3553678164.05476,7047943009.466688,-3494264845.411928,2665258623.04107
0000002969,79,2027,19803005994.719654,3666227943.16528,7271160867.7754755,-3604932924.6101956,2749670957.37396
0000002969,79,2028,21495416000.210026,3979552135.2134852,7892570839.95013,-3913018704.736645,2984664101.410114
0000002969,80,2024,15998338695.742922,2961851164.726945,5874183662.0623045,-2912332497.3353596,2221388373.545209
0000002969,80,2025,21236205998.652866,3931563312.1474233,7797395510.489492,-3865832198.342069,2948672484.1105676
0000002969,80,2026,20071071112.539246,3715856157.477801,7369587571.035837,-3653731413.5580363,2786892118.1083508
0000002969,80,2027,18540994855.35326,3432585611.0382967,6807782428.476691,-3375196817.4383945,2574439208.278723
0000002969,80,2028,20682238927.428364,3829004662.3819156,7593992870.940838,-3764988208.5589223,2871753496.7864366
0000002969,81,2024,12360820229.037764,2288419472.0854273,4538579262.509547,-2250159790.42412,1716314604.0640705
0000002969,81,2025,13532513084.437635,2505340735.878386,4968795121.733513,-2463454385.855127,1879005551.9087896
0000002969,81,2026,15042984933.261965,2784981821.73176,5523402023.431995,-2738420201.7002354,2088736366.29882
0000002969,81,2027,25636205715.718384,4746156910.56002,9412963660.57139,-4666806750.01137,3559617682.9200153
0000002969,81,2028,36517241679.32994,6760616640.108963,13408203722.639048,-6647587082.530085,5070462480.081722
0000002969,82,2024,15714022467.573395,2909214302.3895597,5769789963.808059,-2860575661.418499,2181910726.7921696
0000002969,82,2025,16631583757.993446,3079086939.069151,6106695166.506418,-3027608227.4372673,2309315204.301863
0000002969,82,2026,18710881712.917046,3464037600.9302845,6870160567.987254,-3406122967.0569696,2598028200.6977134
0000002969,82,2027,23144503671.691284,4284855850.393194,8498073951.326391,-4213218100.933197,3213641887.7948956
0000002969,82,2028,27093140155.04547,5015886352.3551235,9947912985.182726,-4932026632.827602,3761914764.2663426
0000002969,83,2024,12482052572.191126,2310863812.3135104,4583092699.998811,-2272228887.6853004,1733147859.2351327
0000002969,83,2025,15173380721.105389,2809122635.5652804,5571280045.089044,-2762157409.523763,2106841976.6739602
0000002969,83,2026,13333558775.438854,2468507345.6719213,4895744152.277008,-2427236806.605087,1851380509.253941
0000002969,83,2027,16772728834.782131,3105217821.658434,6158520054.066352,-3053302232.407918,2328913366.2438254
0000002969,83,2028,24096197047.11089,4461047527.920282,8847511588.789984,-4386464060.869701,3345785645.940212
0000002969,84,2024,12537849394.871996,2321193752.652214,4603579876.225062,-2282386123.5728483,1740895314.4891605
0000002969,84,2025,13782963465.23274,2551707847.2498736,5060754140.916883,-2509046293.66701,1913780885.437405
0000002969,84,2026,11382576143.512335,2107312330.9500966,4179392878.5988455,-2072080547.6487489,1580484248.2125726
0000002969,84,2027,12618011839.726896,2336034620.518327,4633013490.104167,-2296978869.5858397,1752025965.3887453
0000002969,84,2028,15119224973.130997,2799096515.4621167,5551395429.816923,-2752298914.3548064,2099322386.5965877
0000002969,85,2024,15128282472.436909,2800773374.8772674,5554721113.530325,-2753947738.6530576,2100580031.1579504
0000002969,85,2025,20524828227.65867,3799862444.9729657,7536195659.7174635,-3736333214.744498,2849896833.7297244
0000002969,85,2026,19370644998.60559,3586182824.4640675,7112408890.599118,-3526226066.135051,2689637118.3480506
0000002969,85,2027,16871986569.658266,3123593894.527129,6194964973.481506,-3071371078.954377,2342695420.8953466
0000002969,85,2028,18017831758.581512,3335729852.63834,6615690226.023928,-3279960373.3855877,2501797389.478755
0000002969,86,2024,15085318420.277187,2792819228.490523,5538945804.727807,-2746126576.237284,2094614421.3678923
0000002969,86,2025,14723816882.19926,2725892669.9290643,5406211620.937036,-2680318951.0079713,2044419502.4467983
0000002969,86,2026,20443990959.15373,3784896643.68396,7506514267.732444,-3721617624.048484,2838672482.76297
0000002969,86,2027,15643182516.772923,2896099353.7203326,5743779332.983987,-2847679979.263654,2172074515.2902493
0000002969,86,2028,14557471004.43474,2695096239.051183,5345133639.279117,-2650037400.2279334,2021322179.2883873
0000002969,87,2024,12516253065.156311,2317195517.8642955,4595650252.431678,-2278454734.5673823,1737896638.3982215
0000002969,87,2025,10838226760.260857,2006534251.0841663,3979521609.815144,-1972987358.7309778,1504900688.3131247
0000002969,87,2026,12786278279.89056,2367186614.563548,4694796653.498863,-2327610038.935315,1775389960.922661
0000002969,87,2027,16575464650.704355,3068697332.5950828,6086089655.557033,-3017392322.96195,2301522999.446312
0000002969,87,2028,20411048420.304184,3778797829.3685365,7494418604.102798,-3715620774.734262,2834098372.0264025
0000002969,88,2024,14772887914.135267,2734977431.5320106,5424229257.615507,-2689251826.0834966,2051233073.6490078
0000002969,88,2025,18525453965.916103,3429708449.705753,6802076208.564623,-3372367758.85887,2572281337.2793145
0000002969,88,2026,18875018733.05267,3494425095.1263456,6930427513.221813,-3436002418.0954676,2620818821.344759
0000002969,88,2027,21902878871.649944,4054987741.5791917,8042180858.079467,-3987193116.500275,3041240806.184394
0000002969,88,2028,17952938851.202095,3323715909.3808823,6591863198.508044,-3268147289.127162,2492786932.0356617
0000002969,89,2024,12740452212.32155,2358702609.1811485,4677970485.32416,-2319267876.143011,1769026956.8858614
0000002969,89,2025,13621377779.290691,2521792694.107253,5001423980.802416,-2479631286.695163,1891344520.5804398
0000002969,89,2026,14852159931.832735,2749653450.237001,5453335929.256425,-2703682479.019424,2062240087.6777506
0000002969,89,2027,15982216843.789736,2958866446.945104,5868264127.468954,-2909397680.52385,2219149835.208828
0000002969,89,2028,15921413810.66247,2947609682.232725,5845938797.908638,-2898329115.675913,2210707261.674544
0000002969,90,2024,10003955446.216726,1852081497.5706153,3673198371.141036,-1821116873.5704207,1389061123.1779613
0000002969,90,2025,10838335257.922848,2006554337.790208,3979561447.401131,-1973007109.610923,1504915753.3426561
0000002969,90,2026,10614071304.476658,1965035248.5676742,3897217419.288159,-1932182170.7204847,1473776436.4257555
0000002969,90,2027,11704731589.772818,2166954553.9256387,4297680176.740075,-2130725622.8144364,1625215915.4442291
0000002969,90,2028,14867992779.673044,2752584663.2653413,5459149348.879314,-2706564685.613973,2064438497.449006
0000002969,91,2024,11732289342.317572,2172056456.2558885,4307798683.595079,-2135742227.339191,1629042342.1919165
0000002969,91,2025,15995754919.473736,2961372817.5124106,5873234965.0359745,-2911862147.523564,2221029613.134308
0000002969,91,2026,19971730784.436924,3697464793.7187304,7333112325.485632,-3635647531.7669015,2773098595.2890477
0000002969,91,2027,20833204607.55417,3856953681.5906034,7649423634.634015,-3792469953.0434117,2892715261.1929526
0000002969,91,2028,21420382268.375645,3965660771.225385,7865020359.239132,-3899359588.0137467,2974245578.419039
0000002969,92,2024,13371209239.686354,2475477761.38225,4909568446.546423,-2434090685.164173,1856608321.0366874
0000002969,92,2025,13069702649.946283,2419658362.8198166,4798862884.104085,-2379204521.2842684,1814743772.1148624
0000002969,92,2026,13392848105.108765,2479483871.014858,4917513688.371046,-2438029817.3561883,1859612903.2611432
0000002969,92,2027,14534645557.897655,2690870451.818084,5336752715.00458,-2645882263.186496,2018152838.8635628
0000002969,92,2028,17768838806.634243,3289632562.2409277,6524266337.699416,-3234633775.4584885,2467224421.6806955
0000002969,93,2024,13488678184.875742,2497225365.2269554,4952700059.881676,-2455474694.6547203,1872919023.9202166
0000002969,93,2025,13275262412.685871,2457714653.180343,4874339208.416658,-2416624555.2363153,1843285989.8852572
0000002969,93,2026,12946638503.039024,2396874891.749137,4753676854.798391,-2356801963.0492544,1797656168.8118527
0000002969,93,2027,15244353406.065657,2822262157.962647,5597339412.525567,-2775077254.56292,2116696618.4719853
0000002969,93,2028,15776780262.020235,2920832961.683698,5792833032.080191,-2872000070.3964925,2190624721.2627735
0000002969,94,2024,9361321062.412825,1733107431.9278088,3437239346.2814827,-1704131914.353674,1299830573.9458566
0000002969,94,2025,9227069305.796938,1708252743.621628,3387945510.8205514,-1679692767.1989233,1281189557.716221
0000002969,94,2026,12068927795.320896,2234379989.535321,4431403773.989887,-2197023784.454566,1675784992.151491
0000002969,94,2027,12947565116.621328,2397046440.281156,4754017083.77277,-2356970643.491614,1797784830.210867
0000002969,94,2028,12472013207.020536,2309005175.2394285,4579406500.076175,-2270401324.836746,1731753881.4295714
0000002969,95,2024,9871396392.938599,1827540187.762529,3624526053.356438,-1796985865.5939093,1370655140.8218966
0000002969,95,2025,13267956688.053408,2456362108.4303317,4871656731.873831,-2415294623.443499,1842271581.3227487
0000002969,95,2026,16004099895.020985,2962917763.8980513,5876299028.1210375,-2913381264.222986,2222188322.923538
0000002969,95,2027,18288064911.48038,3385759445.9531965,6714912976.704192,-3329153530.7509956,2539319584.464897
0000002969,95,2028,20166796819.395992,3733578328.6194463,7404735619.464571,-3671157290.8451247,2800183746.464585
0000002969,96,2024,13450695269.656342,2490193401.232329,4938753698.0585785,-2448560296.8262496,1867645050.9242468
0000002969,96,2025,16218973223.562857,3002698320.524212,5955195057.261205,-2952496736.736993,2252023740.393159
0000002969,96,2026,19182623705.0314,3551373517.2005343,7043372246.742639,-3491998729.5421042,2663530137.9004006
0000002969,96,2027,20170554110.909355,3734273934.4855747,7406115201.485002,-3671841266.999427,2800705450.864181
0000002969,96,2028,22326311570.439312,4133379920.6637917,8197654591.228604,-4064274670.5648127,3100034940.4978437
0000002969,97,2024,14986689055.51036,2774559488.8721437,5502731606.858184,-2728172117.98604,2080919616.6541078
0000002969,97,2025,12916561847.518263,2391306652.516337,4742633470.742737,-2351326818.2264,1793479989.3872528
0000002969,97,2026,15200367929.957043,2814118910.3341894,5581189062.78994,-2767070152.4557505,2110589182.750642
0000002969,97,2027,17690417884.45802,3275114111.0377154,6495472166.718775,-3220358055.6810594,2456335583.2782865
0000002969,97,2028,18588823383.025394,3441440341.7129626,6825343849.145132,-3383903507.4321694,2581080256.284722
0000002969,98,2024,14327353361.876171,2652493427.5594077,5260640285.1891985,-2608146857.629791,1989370070.6695557
0000002969,98,2025,13998577145.955912,2591625468.918361,5139922008.57543,-2548296539.6570687,1943719101.6887708
0000002969,98,2026,20450587392.887894,3786117873.919808,7508936310.671153,-3722818436.751345,2839588405.439856
0000002969,98,2027,21302639709.135925,3943862511.8651876,7821788281.773526,-3877925769.9083385,2957896883.8988905
0000002969,98,2028,23952523683.877598,4434448571.220735,8794758378.65804,-4360309807.4373045,3325836428.415551
0000002969,99,2024,12199059618.013351,2258471934.2015667,4479184874.347378,-2220712940.145811,1693853950.651175
0000002969,99,2025,14077764297.828115,2606285775.995527,5168997519.640634,-2562711743.645107,1954714331.996645
0000002969,99,2026,16323376592.383566,3022027029.924852,5993529322.778041,-2971502292.853189,2266520272.443639
0000002969,99,2027,13944340526.270472,2581584376.6373906,5120007699.264896,-2538423322.627506,1936188282.478043
0000002969,99,2028,15931549733.328331,2949486195.471031,5849660451.291284,-2900174255.8202524,2212114646.6032734
0000002969,100,2024,13615959830.378323,2520789642.5653577,4999434647.560496,-2478645004.9951386,1890592231.9240184
0000002969,100,2025,13558652759.99898,2510180102.6388583,4978392946.734862,-2468212844.096004,1882635076.9791436
0000002969,100,2026,14647510309.953564,2711765658.7324343,5378193785.553107,-2666428126.820673,2033824244.0493257
0000002969,100,2027,15366396404.308931,2844856578.756463,5642150501.97578,-2797293923.2193165,2133642434.0673473
0000002969,100,2028,14523136627.622047,2688739746.9249163,5332526928.097669,-2643787181.1727524,2016554810.1936872
